columns,train AUC,train gini,test AUC,test gini
"['dpd_550P', 'dpd_733P', 'dpdmax_851P', 'dpdmaxdatemonth_804T', 'dpdmaxdateyear_742T', 'installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M']",0.5144723677342734,-0.07087377561859734,0.4967007562614705,-0.17033045423138135
"['dpd_733P', 'dpdmax_851P', 'dpdmaxdatemonth_804T', 'dpdmaxdateyear_742T', 'installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L']",0.5144144026304076,-0.07111287778848946,0.4965952354205393,-0.1703253102796367
"['dpdmax_851P', 'dpdmaxdatemonth_804T', 'dpdmaxdateyear_742T', 'installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M']",0.5147443001247602,-0.07100204100539967,0.4961619056557884,-0.1704179109470937
"['dpdmaxdatemonth_804T', 'dpdmaxdateyear_742T', 'installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A']",0.5147049445479105,-0.07098805366088955,0.49578912696082117,-0.17147347559428602
"['dpdmaxdateyear_742T', 'installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A']",0.5147092439359663,-0.07115915816666339,0.49581934624704166,-0.17162512764356078
"['installmentamount_644A', 'installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A']",0.5146887134628308,-0.07118512048013163,0.495779126363702,-0.17149778764760634
"['installmentamount_833A', 'instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M']",0.5147520560485618,-0.07122262529602788,0.49589834688104667,-0.17045761634553833
"['instlamount_892A', 'interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M']",0.5147388146442273,-0.07129409593576314,0.49615460749483764,-0.16940086909902
"['interesteffectiverate_369L', 'interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A']",0.5148704237452134,-0.07108939183850992,0.496101422917724,-0.16969360133162023
"['interestrateyearly_538L', 'lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A']",0.5149057280049494,-0.07155599893891952,0.49630778221018423,-0.16916691258859706
"['lastupdate_260D', 'maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A']",0.5155892084054772,-0.06846632542181444,0.49716042957065354,-0.16455880138846743
"['maxdebtpduevalodued_3940955A', 'numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D']",0.5182300527175674,-0.06106326682665902,0.5003749636433588,-0.15830821799092717
"['numberofinstls_810L', 'overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D']",0.5239735763497835,-0.0490756612568279,0.5019366825888907,-0.154536301922061
"['overdueamountmax_950A', 'overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D']",0.557209850042998,0.033723074902346425,0.5121842572078448,-0.10753157757632223
"['overdueamountmaxdatemonth_494T', 'overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D']",0.5592259533994097,0.038125638929335834,0.5121018216549726,-0.10537396245385078
"['overdueamountmaxdateyear_432T', 'periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L']",0.5591905742136265,0.03802084655494818,0.512029390032474,-0.10535298693968684
"['periodicityofpmts_997L', 'periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M']",0.5634716141159941,0.048507438121454485,0.5147453242154421,-0.08720250826012688
"['periodicityofpmts_997M', 'pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L']",0.5634934973592002,0.048939106229925394,0.51473413364643,-0.08742805247115555
"['pmtdaysoverdue_1135P', 'pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L']",0.5633955392549941,0.048896358292423184,0.5150609209277144,-0.08381678769175682
"['pmtmethod_731M', 'pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M']",0.5774970774214456,0.0732230420454947,0.5168538144129036,-0.10408231892542363
"['pmtnumpending_403L', 'purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M']",0.5790763979379107,0.07657364832840456,0.5214236548066068,-0.07896360358827761
"['purposeofcred_722M', 'residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D']",0.5835449027585884,0.08353551283699963,0.5214578056666301,-0.08276534327003346
"['residualamount_1093A', 'residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L']",0.5835883219561979,0.08398196981834997,0.5214247039484927,-0.08233408792381289
"['residualamount_127A', 'residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L']",0.5836495370102371,0.08435531975708822,0.5222947233986335,-0.08038755026301361
"['residualamount_3940956A', 'subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M']",0.5854469841291047,0.08659320376134763,0.5243819824309083,-0.07453159860020914
"['subjectrole_326M', 'subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M']",0.5866449950005976,0.08890759850726844,0.5247833371175772,-0.06839777303618266
"['subjectrole_43M', 'totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L']",0.5866199551887341,0.08895616028246407,0.5260638618715826,-0.06445458809769
"['totalamount_503A', 'totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L']",0.584771349458476,0.08583084573508762,0.5228153252686838,-0.07896967981971406
"['totalamount_881A', 'amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L']",0.5846766821062767,0.08563675126869282,0.5224736916714027,-0.07872410732106498
"['amount_416A', 'contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L']",0.5842364375251956,0.08401550680239558,0.5219922488764148,-0.08573413666553853
"['contractenddate_991D', 'openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T']",0.5841544598061431,0.08562758871851105,0.5226599181060676,-0.08374940512229316
"['openingdate_313D', 'birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L']",0.5836143182450649,0.08445026394367153,0.523559297696055,-0.0825342822465822
"['birth_259D', 'birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M']",0.5849173593983746,0.09429034887863554,0.5309415474939816,-0.05569239637394345
"['birthdate_87D', 'childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A']",0.5763343620814613,0.07145722491768293,0.5342526267862886,-0.04997010089061067
"['childnum_185L', 'contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L']",0.5750203558034304,0.06814796705184492,0.5342566633576116,-0.05162849876669817
"['contaddr_district_15M', 'contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L']",0.5750325674346837,0.06759740017032677,0.5340849824127155,-0.05337465825635487
"['contaddr_matchlist_1032L', 'contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L']",0.5740103046250595,0.050653207787601615,0.5327932920891075,-0.11904905328603078
"['contaddr_smempladdr_334L', 'contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L']",0.5740086709217456,0.05098695168449113,0.5325814554260229,-0.11869326580778848
"['contaddr_zipcode_807M', 'education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M']",0.5762920351741754,0.07401228254815506,0.5345086790716671,-0.10448826409266272
"['education_927M', 'empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M']",0.5757419834471251,0.07147624522896816,0.5346310020157324,-0.13594226617778596
"['empl_employedfrom_271D', 'empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T']",0.5780328030253121,0.07112957568921811,0.5346920605735292,-0.10326488447564254
"['empl_employedtotal_800L', 'empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T']",0.5731285801558372,0.05113370992640753,0.5354295298211723,-0.11945780244258453
"['empl_industry_691L', 'empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L']",0.5728773281431606,0.05020172177137036,0.5354935191430779,-0.11578282643617084
"['empladdr_district_926M', 'empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L']",0.5725898485189443,0.05155990711352394,0.5349444762781369,-0.10749277463234433
"['empladdr_zipcode_114M', 'familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L']",0.5722936145353361,0.0513466955705882,0.5345028742087778,-0.11605976706690871
"['familystate_447L', 'gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L']",0.56905705824736,0.0625780924166515,0.5356323083648764,-0.0953174977422231
"['gender_992L', 'housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L', 'sex_738L']",0.5684137970449663,0.06534949268870188,0.5355835236838373,-0.10448972510307016
"['housetype_905L', 'housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L', 'sex_738L', 'type_25L']",0.5678683189090159,0.06435110652578685,0.5359634238772614,-0.11121813576618741
"['housingtype_772L', 'incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L', 'sex_738L', 'type_25L', 'last180dayaveragebalance_704A']",0.5679280873382513,0.06389925788101568,0.5359863025035349,-0.11178523054745228
"['incometype_1044T', 'isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L', 'sex_738L', 'type_25L', 'last180dayaveragebalance_704A', 'last180dayturnover_1134A']",0.5678598335472793,0.06435672130270498,0.5361082379567529,-0.1060930166425009
"['isreference_387L', 'language1_981M', 'mainoccupationinc_384A', 'maritalst_703L', 'personindex_1023L', 'persontype_1072L', 'persontype_792L', 'registaddr_district_1083M', 'registaddr_zipcode_184M', 'relationshiptoclient_415T', 'relationshiptoclient_642T', 'remitter_829L', 'role_1084L', 'role_993L', 'safeguarantyflag_411L', 'sex_738L', 'type_25L', 'last180dayaveragebalance_704A', 'last180dayturnover_1134A', 'last30dayturnover_651A']",0.5673224256564722,0.060673513134332446,0.5325838978683324,-0.06812823646335553
